银行代码,银行名称,报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,净资产收益率,净资产收益率-摊薄,营业周期,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
600015,华夏银行,2024-03-31,58.90亿,0.61%,58.63亿,0.77%,221.14亿,-4.34%,0.3700,17.97,3.82,8.53,1.68,27.16%,2.09%,1.81%,False,False,False,False,False,12.42,92.48%
600015,华夏银行,2024-06-30,124.60亿,2.86%,124.21亿,3.47%,483.54亿,1.49%,0.6600,17.95,3.82,8.20,0.15,26.30%,3.69%,3.83%,False,False,False,False,False,12.28,92.39%
600015,华夏银行,2024-09-30,185.11亿,3.10%,184.97亿,3.56%,711.35亿,0.04%,1.0400,18.33,3.82,8.58,-0.47,26.57%,5.79%,5.26%,False,False,False,False,False,11.34,91.82%
600015,华夏银行,2024-12-31,276.76亿,4.98%,276.78亿,5.35%,971.46亿,4.23%,1.6200,18.97,3.82,9.04,2.67,29.02%,8.84%,7.65%,False,False,False,False,False,11.08,91.64%
600015,华夏银行,2025-03-31,50.63亿,-14.04%,49.04亿,-16.36%,181.94亿,-17.73%,0.3200,19.17,3.82,9.35,2.31,28.43%,1.67%,1.39%,False,False,False,False,False,11.38,91.84%
600015,华夏银行,2025-06-30,114.70亿,-7.95%,112.97亿,-9.05%,455.22亿,-5.86%,0.6600,19.21,3.82,9.18,8.29,25.80%,3.42%,3.14%,False,False,False,False,False,11.43,91.88%
600015,华夏银行,2025-09-30,179.82亿,-2.86%,178.22亿,-3.65%,648.81亿,-8.79%,1.0400,19.39,3.82,9.56,5.58,28.46%,5.41%,4.88%,False,False,False,False,False,11.43,91.88%
600015,华夏银行,2025-12-31,272.00亿,-1.72%,271.53亿,-1.90%,919.14亿,-5.39%,1.6200,19.84,3.82,10.03,4.34,30.19%,8.32%,6.87%,False,False,False,False,False,10.96,91.56%
600015,华夏银行,2026-03-31,49.87亿,-1.50%,49.88亿,1.71%,246.22亿,35.33%,0.3100,20.19,3.82,10.35,-2.27,20.79%,1.57%,1.24%,False,False,False,False,False,11.14,91.69%
600016,民生银行,1997-12-31,1.70亿,False,False,False,8.13亿,False,False,1.13,0.0100,0.08,False,20.91%,False,10.91%,,,0.92,0.92,0.03,10.89,91.59%
600016,民生银行,1998-12-31,1.98亿,16.58%,False,False,11.45亿,40.89%,False,1.17,0.0100,0.10,False,17.30%,False,12.23%,,,0.78,0.77,0.02,14.65,93.61%
600016,民生银行,1999-12-31,2.00亿,1.06%,False,False,16.24亿,7.70%,False,1.11,0.0100,False,0.13,19.03%,False,15.31%,,,0.81,0.80,0.03,22.88,95.81%
600016,民生银行,2000-06-30,1.59亿,False,False,False,10.33亿,False,False,1.26,0.0100,0.15,0.40,24.70%,False,11.84%,,,0.85,0.84,0.04,26.96,96.42%
600016,民生银行,2000-12-31,2.39亿,19.17%,4.09亿,False,27.10亿,66.84%,False,3.47,2.17,0.21,1.05,15.84%,25.36%,7.16%,,,0.95,0.92,0.01,10.35,91.19%
600016,民生银行,2001-03-31,1.65亿,False,False,False,8.89亿,False,False,False,False,False,False,18.60%,False,False,,,False,False,False,12.10,92.36%
600016,民生银行,2001-06-30,1.90亿,19.31%,3.02亿,False,20.47亿,98.11%,0.1300,2.60,1.44,0.11,6.75,14.77%,5.00%,5.17%,,,0.84,0.83,0.01,16.13,94.16%
600016,民生银行,2001-09-30,4.80亿,False,4.36亿,False,33.89亿,False,False,2.71,1.44,0.21,False,14.16%,False,8.05%,,,0.92,0.92,0.07,18.39,94.84%
600016,民生银行,2001-12-31,6.46亿,170.88%,6.33亿,54.99%,51.20亿,89.33%,0.2900,2.41,1.13,0.23,7.02,12.60%,12.25%,11.91%,,,0.89,0.88,0.0070,24.60,96.09%
600016,民生银行,2002-03-31,1.99亿,20.42%,False,False,13.54亿,52.29%,False,2.50,1.13,0.32,False,14.71%,False,3.54%,,,0.90,0.90,0.13,24.17,96.03%
600016,民生银行,2002-06-30,4.31亿,126.72%,4.30亿,42.19%,30.34亿,48.18%,0.1700,2.20,0.98,0.18,5.77,14.20%,7.64%,7.56%,,,0.91,0.90,0.0065,33.39,97.09%
600016,民生银行,2002-09-30,6.60亿,37.66%,6.54亿,50.16%,46.55亿,37.36%,False,2.29,0.98,0.26,False,14.19%,False,11.14%,,,0.86,0.86,0.02,35.43,97.26%
600016,民生银行,2002-12-31,8.72亿,34.88%,8.89亿,40.40%,72.14亿,40.90%,0.3400,2.32,0.98,0.24,13.68,12.36%,15.39%,14.85%,,,0.86,0.86,0.03,40.02,97.56%
600016,民生银行,2003-03-31,2.85亿,42.86%,False,False,20.66亿,52.58%,False,2.43,0.98,0.35,-6.87,13.77%,False,4.52%,,,0.80,0.80,0.02,39.45,97.53%
600016,民生银行,2003-06-30,6.49亿,50.68%,6.39亿,48.61%,49.16亿,61.97%,0.2100,1.98,0.68,0.22,0.51,12.99%,10.09%,9.61%,,,0.81,0.79,0.01,48.65,97.99%
600016,民生银行,2003-09-30,10.67亿,61.63%,10.53亿,60.93%,81.33亿,74.72%,False,2.15,0.73,0.34,9.72,12.96%,False,14.49%,,,0.76,0.75,0.01,48.35,97.97%
600016,民生银行,2003-12-31,13.91亿,59.58%,13.93亿,56.67%,120.50亿,66.87%,0.4100,2.66,1.12,0.41,6.94,11.56%,19.46%,14.42%,,,0.75,0.74,0.0072,36.42,97.33%
600016,民生银行,2004-03-31,4.60亿,61.62%,4.61亿,False,36.15亿,74.94%,False,3.05,1.42,0.51,-0.94,12.72%,False,3.94%,,,0.74,0.73,0.01,31.47,96.92%
600016,民生银行,2004-06-30,10.93亿,68.39%,10.94亿,71.14%,82.42亿,67.66%,0.2100,2.31,0.95,0.26,0.25,13.26%,9.76%,9.15%,,,0.73,0.72,0.03,32.98,97.06%
600016,民生银行,2004-09-30,15.70亿,47.14%,15.68亿,48.99%,128.20亿,57.64%,False,2.40,0.95,0.35,0.06,12.25%,False,12.62%,,,0.74,0.73,0.03,32.91,97.05%
600016,民生银行,2004-12-31,20.38亿,46.52%,20.24亿,45.33%,179.59亿,49.03%,0.4000,2.49,0.95,0.39,-2.91,11.35%,17.32%,15.79%,,,0.74,0.73,0.04,33.51,97.10%
600016,民生银行,2005-03-31,6.06亿,31.75%,6.07亿,31.73%,50.06亿,38.49%,False,2.61,0.95,0.50,2.42,12.10%,False,4.48%,,,0.73,0.72,0.05,33.61,97.11%
600016,民生银行,2005-06-30,12.68亿,16.03%,12.67亿,15.80%,112.41亿,36.39%,0.2000,2.22,0.80,0.30,5.51,11.28%,9.45%,9.18%,,,0.75,0.74,0.03,36.08,97.30%
600016,民生银行,2005-09-30,19.92亿,26.84%,19.90亿,26.88%,172.47亿,34.53%,False,2.36,0.82,0.41,-0.20,11.55%,False,13.43%,,,0.75,0.74,0.04,33.98,97.14%
600016,民生银行,2005-12-31,26.73亿,31.15%,27.01亿,33.42%,128.26亿,32.53%,0.3700,2.13,0.58,0.23,2.11,11.35%,19.18%,17.48%,,,0.76,0.74,0.04,35.04,97.23%
600016,民生银行,2006-03-31,7.54亿,24.41%,7.54亿,24.21%,34.18亿,-31.72%,False,2.19,0.58,0.30,-3.00,22.06%,False,4.74%,,,False,False,False,34.67,97.20%
600016,民生银行,2006-06-30,17.02亿,34.19%,17.34亿,36.89%,76.58亿,-31.87%,0.1400,1.63,0.24,0.19,-0.41,22.22%,10.68%,10.44%,,,False,False,False,36.66,97.34%
600016,民生银行,2006-09-30,25.30亿,27.02%,25.33亿,27.30%,119.52亿,-30.70%,0.2500,1.71,0.24,0.27,1.12,21.17%,False,14.54%,,,False,False,False,36.36,97.32%
600016,民生银行,2006-12-31,37.58亿,40.58%,38.31亿,41.84%,174.52亿,36.08%,0.3100,1.90,0.24,0.18,4.04,21.95%,22.35%,19.85%,,,False,False,False,35.28,97.24%
600016,民生银行,2007-03-31,11.05亿,46.63%,11.04亿,46.43%,49.15亿,43.83%,0.1100,2.01,0.23,0.29,-3.56,22.49%,False,5.42%,,,False,False,False,32.95,97.05%
600016,民生银行,2007-06-30,28.21亿,65.81%,28.14亿,62.29%,112.90亿,47.42%,0.2300,2.96,1.12,0.32,-0.90,24.99%,12.80%,6.57%,,,False,False,False,18.86,94.96%
600016,民生银行,2007-09-30,43.12亿,70.44%,42.82亿,69.03%,179.77亿,50.41%,0.3300,3.12,1.12,0.42,0.26,23.99%,False,9.54%,,,False,False,False,19.89,95.21%
600016,民生银行,2007-12-31,63.35亿,68.57%,62.98亿,64.40%,253.01亿,44.98%,0.4800,3.47,1.12,0.33,-0.81,25.04%,18.23%,12.62%,,,False,False,False,17.33,94.54%
600016,民生银行,2008-03-31,24.59亿,122.48%,24.63亿,123.20%,76.64亿,56.78%,0.1300,2.59,1.27,0.25,-0.34,31.88%,False,5.05%,,,False,False,False,19.59,95.09%
600016,民生银行,2008-06-30,60.41亿,114.12%,60.38亿,114.58%,176.71亿,56.52%,0.3200,2.90,1.10,0.38,0.96,34.21%,11.55%,11.06%,,,False,False,False,18.44,94.80%
600016,民生银行,2008-09-30,86.37亿,100.28%,86.93亿,102.99%,272.27亿,51.46%,0.4600,3.03,1.09,0.52,-0.34,31.86%,0.0000%,15.15%,,,False,False,False,17.66,94.58%
600016,民生银行,2008-12-31,78.85亿,24.46%,78.26亿,24.26%,350.17亿,38.40%,0.4200,2.86,0.96,0.32,2.83,22.54%,15.23%,14.63%,,,False,False,False,18.55,94.81%
600016,民生银行,2009-03-31,24.99亿,1.63%,24.98亿,1.42%,87.48亿,14.14%,0.1300,3.02,0.98,0.45,-2.24,28.52%,0.0000%,4.40%,,,False,False,False,19.44,95.04%
600016,民生银行,2009-06-30,73.74亿,22.07%,73.59亿,21.88%,212.48亿,20.24%,0.3900,3.04,0.83,0.63,-2.21,34.73%,13.09%,12.88%,,,False,False,False,23.61,95.88%
600016,民生银行,2009-09-30,102.01亿,18.11%,102.52亿,17.94%,313.49亿,15.14%,0.4500,3.17,0.80,0.78,0.07,32.58%,0.0000%,17.11%,,,False,False,False,22.52,95.69%
600016,民生银行,2009-12-31,121.04亿,53.51%,83.86亿,7.16%,420.60亿,20.11%,0.5100,3.95,1.72,0.56,2.56,28.79%,20.19%,13.75%,,,False,False,False,15.19,93.77%
600016,民生银行,2010-03-31,42.69亿,70.83%,42.76亿,71.18%,123.79亿,41.51%,0.1600,4.16,1.73,0.75,0.22,34.60%,4.73%,4.61%,,,False,False,False,15.01,93.70%
600016,民生银行,2010-06-30,88.66亿,20.23%,88.98亿,20.91%,260.86亿,22.77%,0.3300,4.31,1.72,0.91,2.81,34.21%,9.59%,9.24%,,,False,False,False,15.98,94.06%
600016,民生银行,2010-09-30,130.07亿,27.51%,130.43亿,27.22%,400.41亿,27.73%,0.4900,3.75,1.44,0.75,1.77,32.72%,13.80%,12.99%,,,False,False,False,16.61,94.26%
600016,民生银行,2010-12-31,175.81亿,45.25%,175.65亿,109.46%,547.68亿,30.21%,0.6600,3.90,1.41,0.74,1.40,32.30%,18.29%,16.89%,,,False,False,False,16.51,94.23%
600016,民生银行,2011-03-31,62.10亿,45.47%,62.34亿,45.79%,171.57亿,38.60%,0.2300,4.13,1.42,0.98,2.65,36.51%,5.79%,5.63%,,,False,False,False,17.49,94.54%
600016,民生银行,2011-06-30,139.18亿,56.98%,139.53亿,56.81%,388.56亿,48.95%,0.5200,4.31,1.41,1.17,-1.10,36.17%,12.54%,12.07%,,,False,False,False,17.73,94.59%
600016,民生银行,2011-09-30,213.86亿,64.42%,214.96亿,64.81%,602.16亿,50.39%,0.8000,4.59,1.40,1.44,-0.49,35.87%,18.79%,17.45%,,,False,False,False,16.30,94.14%
600016,民生银行,2011-12-31,279.20亿,58.81%,280.61亿,59.76%,823.68亿,50.39%,1.0500,4.85,1.43,1.47,3.78,34.53%,23.95%,21.54%,,,False,False,False,16.17,93.98%
600016,民生银行,2012-03-31,91.72亿,47.70%,93.96亿,50.72%,250.35亿,45.92%,0.3400,5.20,1.44,1.81,-1.61,37.29%,6.83%,6.60%,,,False,False,False,16.37,94.06%
600016,民生银行,2012-06-30,190.53亿,36.89%,192.40亿,37.89%,514.56亿,32.43%,0.6900,5.28,1.63,1.58,-2.36,37.72%,13.44%,12.72%,,,False,False,False,16.29,94.04%
600016,民生银行,2012-09-30,288.10亿,34.71%,289.77亿,34.80%,776.63亿,28.97%,1.0400,5.44,1.60,1.77,-1.70,37.82%,19.74%,18.66%,,,False,False,False,17.17,94.32%
600016,民生银行,2012-12-31,375.63亿,34.54%,377.78亿,34.63%,1031.11亿,25.18%,1.3400,5.75,1.60,1.33,-0.70,37.15%,25.24%,23.03%,,,False,False,False,18.66,94.75%
600016,民生银行,2013-03-31,110.15亿,20.09%,111.56亿,18.73%,288.77亿,15.35%,0.3900,6.27,1.73,1.71,0.79,39.08%,6.50%,6.19%,,,False,False,False,17.51,94.43%
600016,民生银行,2013-06-30,229.45亿,20.43%,229.08亿,19.06%,582.89亿,13.28%,0.6700,6.53,1.71,1.80,-1.13,40.31%,13.02%,12.39%,,,False,False,False,17.39,94.39%
600016,民生银行,2013-09-30,333.14亿,15.63%,332.56亿,14.77%,859.75亿,10.70%,0.9700,6.69,1.67,2.01,0.56,39.67%,18.56%,17.55%,,,False,False,False,16.42,94.08%
600016,民生银行,2013-12-31,422.78亿,12.55%,421.67亿,11.62%,1158.86亿,12.39%,1.2400,6.97,1.64,2.26,-1.24,37.35%,23.23%,21.38%,,,False,False,False,15.28,93.67%
600016,民生银行,2014-03-31,126.76亿,15.08%,126.42亿,13.32%,312.31亿,8.15%,0.3700,7.44,1.66,2.70,1.89,41.40%,6.20%,6.01%,,,False,False,False,14.52,93.36%
600016,民生银行,2014-06-30,255.70亿,11.44%,255.86亿,11.69%,651.29亿,11.73%,0.7500,6.53,1.41,2.36,3.07,40.06%,12.11%,11.51%,,,False,False,False,15.04,93.58%
600016,民生银行,2014-09-30,367.78亿,10.40%,367.67亿,10.56%,999.16亿,16.22%,1.0800,6.86,1.42,2.69,2.63,37.46%,17.03%,15.75%,,,False,False,False,15.11,93.61%
600016,民生银行,2014-12-31,445.46亿,5.36%,444.96亿,5.52%,1354.69亿,16.90%,1.3100,7.03,1.46,2.64,6.71,33.64%,20.41%,18.55%,,,False,False,False,15.69,93.83%
600016,民生银行,2015-03-31,133.77亿,5.53%,133.63亿,5.70%,360.30亿,15.37%,0.3900,7.42,1.47,3.02,1.91,37.65%,5.41%,5.26%,,,False,False,False,14.78,93.48%
600016,民生银行,2015-06-30,267.78亿,4.72%,266.86亿,4.30%,769.02亿,18.08%,0.7800,7.68,1.77,2.82,2.11,35.46%,10.49%,9.55%,,,False,False,False,14.32,93.30%
600016,民生银行,2015-09-30,383.77亿,4.35%,382.45亿,4.02%,1161.70亿,16.27%,1.1000,8.02,1.77,3.13,3.36,33.63%,14.47%,13.12%,,,False,False,False,13.93,93.13%
600016,民生银行,2015-12-31,461.11亿,3.51%,458.48亿,3.04%,1544.25亿,13.99%,1.3000,8.26,1.77,3.20,6.17,30.45%,16.98%,15.31%,,,False,False,False,13.98,93.15%
600016,民生银行,2016-03-31,137.06亿,2.46%,137.04亿,2.55%,401.34亿,11.39%,0.3800,8.52,1.77,3.50,4.84,34.76%,4.49%,4.41%,,,False,False,False,14.48,93.37%
600016,民生银行,2016-06-30,272.23亿,1.66%,272.47亿,2.10%,779.51亿,1.36%,0.7500,8.74,1.77,3.42,19.97,35.54%,8.75%,8.54%,,,False,False,False,15.44,93.76%
600016,民生银行,2016-09-30,391.63亿,2.05%,392.44亿,2.61%,1163.81亿,0.18%,1.0700,8.95,1.77,3.63,23.45,34.27%,12.44%,11.99%,,,False,False,False,16.23,94.04%
600016,民生银行,2016-12-31,478.43亿,3.76%,478.85亿,4.44%,1551.54亿,0.51%,1.3100,9.12,1.77,3.58,28.20,31.43%,15.13%,13.97%,,,False,False,False,16.18,94.03%
600016,民生银行,2017-03-31,141.99亿,3.60%,141.98亿,3.60%,362.54亿,-9.73%,0.3900,9.51,1.77,3.97,-1.20,40.04%,4.18%,3.98%,,,False,False,False,15.66,93.84%
600016,民生银行,2017-06-30,280.88亿,3.18%,279.29亿,2.50%,706.50亿,-9.51%,0.6400,9.71,1.77,4.11,-10.09,40.57%,8.12%,7.71%,,,False,False,False,14.81,93.51%
600016,民生银行,2017-09-30,402.43亿,2.76%,401.81亿,2.39%,1061.75亿,-8.97%,0.9200,9.89,1.77,4.31,-10.08,38.80%,11.52%,10.85%,,,False,False,False,14.38,93.33%
600016,民生银行,2017-12-31,498.13亿,4.12%,497.21亿,3.83%,1442.81亿,-7.01%,1.1300,10.12,1.77,4.48,-7.05,35.29%,14.03%,13.14%,,,False,False,False,14.55,93.40%
600016,民生银行,2018-03-31,149.42亿,5.23%,151.11亿,6.43%,367.48亿,1.36%,0.3400,10.28,1.77,4.57,-3.36,41.16%,4.07%,3.88%,,,False,False,False,14.56,93.41%
600016,民生银行,2018-06-30,296.18亿,5.45%,297.97亿,6.69%,754.17亿,6.75%,0.6800,8.84,1.31,4.07,-3.71,39.58%,7.91%,7.46%,,,False,False,False,14.24,93.27%
600016,民生银行,2018-09-30,426.85亿,6.07%,429.77亿,6.96%,1156.52亿,8.93%,0.9700,9.17,1.31,4.36,-7.73,37.32%,11.21%,10.38%,,,False,False,False,13.48,92.92%
600016,民生银行,2018-12-31,503.27亿,1.03%,505.06亿,1.58%,1567.69亿,8.66%,1.1400,9.37,1.31,4.41,-9.03,32.10%,12.94%,11.98%,,,False,False,False,13.24,92.81%
600016,民生银行,2019-03-31,157.92亿,5.69%,157.70亿,4.36%,438.59亿,19.35%,0.3600,9.75,1.31,4.77,1.79,36.41%,3.77%,3.61%,,,False,False,False,13.16,92.77%
600016,民生银行,2019-06-30,316.23亿,6.77%,316.17亿,6.11%,882.56亿,17.02%,0.7200,9.76,1.31,4.79,1.41,36.22%,7.43%,6.62%,,,False,False,False,12.26,92.29%
600016,民生银行,2019-09-30,455.29亿,6.66%,455.45亿,5.98%,1331.28亿,15.11%,1.0400,10.09,1.31,5.10,-2.73,34.64%,10.64%,9.26%,,,False,False,False,11.74,91.98%
600016,民生银行,2019-12-31,538.19亿,6.94%,537.20亿,6.36%,1804.41亿,15.10%,1.2200,10.26,1.31,5.00,-1.94,30.44%,12.40%,10.37%,,,False,False,False,11.86,92.06%
600016,民生银行,2020-03-31,166.50亿,5.43%,167.10亿,5.96%,493.33亿,12.48%,0.3800,10.68,1.31,5.37,3.03,34.08%,3.63%,3.10%,,,False,False,False,11.93,92.12%
600016,民生银行,2020-06-30,284.53亿,-10.02%,284.58亿,-9.99%,981.08亿,11.16%,0.6100,10.45,1.31,5.23,2.60,29.34%,5.74%,5.39%,,,False,False,False,12.52,92.46%
600016,民生银行,2020-09-30,373.29亿,-18.01%,374.77亿,-17.71%,1433.21亿,7.66%,0.7900,10.57,1.31,5.41,-2.16,26.44%,7.52%,7.01%,,,False,False,False,11.98,92.14%
600016,民生银行,2020-12-31,343.09亿,-36.25%,344.55亿,-35.86%,1849.51亿,2.50%,0.7100,10.50,1.31,5.14,-1.88,18.98%,6.81%,6.48%,,,False,False,False,12.10,92.21%
600016,民生银行,2021-03-31,147.47亿,-11.43%,147.57亿,-11.69%,430.72亿,-12.69%,0.3400,10.86,1.31,5.48,1.40,33.93%,3.16%,2.71%,,,False,False,False,11.93,92.12%
600016,民生银行,2021-06-30,265.56亿,-6.67%,265.60亿,-6.67%,877.75亿,-10.53%,0.5600,10.86,1.31,5.49,6.58,30.46%,5.72%,4.61%,,,False,False,False,11.27,91.69%
600016,民生银行,2021-09-30,354.87亿,-4.93%,355.93亿,-5.03%,1306.35亿,-8.85%,0.7500,11.11,1.31,5.68,6.78,27.39%,6.97%,6.05%,,,False,False,False,10.94,91.47%
600016,民生银行,2021-12-31,343.81亿,0.21%,344.95亿,0.12%,1688.04亿,-8.73%,0.7100,11.06,1.33,5.55,3.55,20.65%,6.59%,5.99%,,,False,False,False,11.09,91.56%
600016,民生银行,2022-03-31,137.24亿,-6.94%,136.91亿,-7.22%,366.34亿,-14.95%,0.3100,11.34,1.33,5.87,3.25,37.72%,2.80%,2.34%,,,False,False,False,11.19,91.63%
600016,民生银行,2022-06-30,246.38亿,-7.22%,246.23亿,-7.29%,741.99亿,-15.47%,0.4900,11.31,1.33,5.83,1.87,33.54%,4.33%,4.17%,,,False,False,False,11.38,91.77%
600016,民生银行,2022-09-30,337.78亿,-4.82%,337.64亿,-5.14%,1085.96亿,-16.87%,0.6800,11.50,1.33,6.01,-0.29,31.34%,5.99%,5.64%,,,False,False,False,10.90,91.43%
600016,民生银行,2022-12-31,352.69亿,2.58%,350.91亿,1.73%,1424.76亿,-15.60%,0.7100,11.53,1.33,5.89,3.80,25.11%,6.31%,5.88%,,,False,False,False,11.07,91.55%
600016,民生银行,2023-03-31,142.32亿,3.70%,142.74亿,4.26%,367.73亿,0.38%,0.3300,11.89,1.33,6.21,5.16,38.95%,2.78%,2.31%,,,False,False,False,11.33,91.74%
600016,民生银行,2023-06-30,237.77亿,-3.49%,236.56亿,-3.93%,715.39亿,-3.59%,0.4600,11.84,1.33,6.14,2.48,33.51%,3.94%,3.88%,,,False,False,False,11.44,91.80%
600016,民生银行,2023-09-30,335.77亿,-0.60%,335.56亿,-0.62%,1063.04亿,-2.11%,0.6700,12.02,1.33,6.34,2.82,31.83%,5.66%,5.41%,,,False,False,False,11.09,91.57%
600016,民生银行,2023-12-31,358.23亿,1.57%,357.08亿,1.76%,1408.17亿,-1.16%,0.7200,12.10,1.33,6.20,1.68,25.56%,6.10%,5.74%,,,False,False,False,11.27,91.69%
600016,民生银行,2024-03-31,134.31亿,-5.63%,134.53亿,-5.75%,342.73亿,-6.80%,0.3100,12.43,1.33,6.51,-2.91,39.35%,2.50%,2.10%,,,False,False,False,11.07,91.56%
600016,民生银行,2024-06-30,224.74亿,-5.48%,224.89亿,-4.93%,671.27亿,-6.17%,0.4300,12.36,1.33,6.42,-6.48,33.83%,3.52%,3.77%,,,False,False,False,11.64,91.93%
600016,民生银行,2024-09-30,304.86亿,-9.21%,304.50亿,-9.26%,1016.60亿,-4.37%,0.6000,12.51,1.32,6.59,-4.44,30.21%,4.85%,4.82%,,,False,False,False,11.14,91.60%
600016,民生银行,2024-12-31,322.96亿,-9.85%,322.79亿,-9.60%,1362.90亿,-3.21%,0.6400,12.51,1.33,6.34,-5.29,24.01%,5.18%,5.02%,,,False,False,False,11.14,91.60%
600016,民生银行,2025-03-31,127.42亿,-5.13%,129.27亿,-3.91%,368.13亿,7.41%,0.2900,12.73,1.33,6.63,-2.68,34.72%,2.31%,1.95%,,,False,False,False,10.91,91.44%
600016,民生银行,2025-06-30,213.80亿,-4.87%,215.07亿,-4.37%,723.84亿,7.83%,0.4500,12.87,1.33,6.73,-5.00,29.67%,3.57%,3.11%,,,False,False,False,10.26,90.96%
600016,民生银行,2025-09-30,285.42亿,-6.38%,287.83亿,-5.47%,1085.09亿,6.74%,0.5900,12.83,1.33,6.72,1.05,26.30%,4.61%,4.16%,,,False,False,False,10.44,91.10%
600016,民生银行,2025-12-31,305.63亿,-5.37%,309.26亿,-4.19%,1428.65亿,4.82%,0.6300,12.90,1.33,6.65,-3.60,21.41%,4.93%,4.43%,,,False,False,False,10.34,91.02%
600016,民生银行,2026-03-31,115.14亿,-9.64%,115.19亿,-10.89%,378.22亿,2.74%,0.2600,13.14,1.33,6.91,-0.0100,30.38%,2.02%,1.64%,,,False,False,False,10.18,90.90%
600036,招商银行,1999-12-31,4.82亿,False,False,False,72.64亿,False,0.1200,0.72,0.58,-0.91,False,6.63%,17.65%,16.72%,,,0.78,0.76,0.04,53.35,98.16%
600036,招商银行,2000-12-31,8.04亿,66.84%,False,False,87.38亿,20.29%,False,0.88,False,-0.13,1.78,9.20%,28.28%,21.81%,,,0.78,0.77,0.03,58.56,98.32%
600036,招商银行,2001-06-30,6.47亿,False,False,False,41.94亿,False,False,False,False,False,False,15.42%,False,False,,,False,False,False,False,False
600036,招商银行,2001-12-31,13.75亿,71.10%,False,False,86.49亿,20.08%,0.3400,1.22,False,0.21,4.36,13.64%,32.52%,27.97%,,,0.75,0.72,0.04,51.05,98.08%
600036,招商银行,2002-03-31,3.37亿,False,False,False,20.80亿,False,False,3.69,False,0.08,False,16.20%,False,2.17%,,,0.78,0.77,0.04,19.47,95.11%
600036,招商银行,2002-06-30,8.43亿,30.26%,9.00亿,False,44.21亿,7.12%,0.1800,2.82,1.62,0.16,1.23,20.36%,8.72%,5.68%,,,0.79,0.77,0.04,18.45,94.86%
600036,招商银行,2002-09-30,13.35亿,False,12.98亿,False,66.66亿,False,False,2.90,1.62,0.23,False,20.04%,False,8.08%,,,0.75,0.73,0.08,19.23,95.06%
600036,招商银行,2002-12-31,17.34亿,26.10%,17.12亿,False,95.69亿,10.64%,0.3300,2.81,1.62,0.09,5.96,18.12%,13.07%,10.82%,,,0.77,0.74,0.06,22.18,95.69%
600036,招商银行,2003-03-31,5.56亿,64.98%,False,False,28.17亿,35.44%,False,2.91,1.62,0.19,-1.85,19.73%,False,3.35%,,,0.72,0.72,0.04,22.46,95.74%
600036,招商银行,2003-06-30,11.08亿,31.51%,10.89亿,21.01%,60.12亿,36.00%,0.1900,3.00,1.62,0.29,-0.99,18.43%,False,6.46%,,,0.76,0.73,0.04,24.43,96.07%
600036,招商银行,2003-09-30,16.87亿,26.35%,16.90亿,30.23%,93.98亿,41.00%,False,3.10,1.62,0.39,-1.90,17.95%,False,9.52%,,,0.70,0.70,0.04,23.99,96.00%
600036,招商银行,2003-12-31,22.30亿,28.58%,22.29亿,30.16%,135.86亿,41.98%,0.3900,3.20,1.62,0.41,4.81,16.41%,12.79%,12.21%,,,0.76,0.74,0.03,26.59,96.38%
600036,招商银行,2004-03-31,8.10亿,45.75%,8.02亿,False,44.31亿,57.29%,False,3.25,1.62,0.46,-4.02,18.28%,False,4.37%,,,0.73,0.73,0.02,26.54,96.37%
600036,招商银行,2004-06-30,16.89亿,52.43%,16.68亿,53.12%,94.87亿,57.81%,0.2500,2.84,1.19,0.51,-1.68,17.80%,8.88%,8.69%,,,0.76,0.74,0.04,26.74,96.39%
600036,招商银行,2004-09-30,25.34亿,50.16%,25.01亿,47.95%,143.86亿,53.07%,False,2.96,1.19,0.63,-0.04,17.61%,False,12.50%,,,0.71,0.71,0.03,26.94,96.42%
600036,招商银行,2004-12-31,31.44亿,41.00%,30.61亿,37.36%,199.16亿,46.59%,0.4600,3.05,1.19,0.63,0.96,15.79%,16.10%,15.06%,,,0.77,0.75,0.06,27.87,96.54%
600036,招商银行,2005-03-31,10.55亿,30.19%,10.49亿,30.73%,53.08亿,19.79%,False,3.20,1.19,0.78,-2.13,19.87%,False,4.81%,,,0.73,0.73,0.06,27.72,96.52%
600036,招商银行,2005-06-30,21.35亿,26.40%,21.05亿,26.21%,89.71亿,19.51%,0.2100,2.17,0.46,0.55,0.41,18.83%,9.78%,9.59%,,,0.75,0.73,0.05,29.16,96.68%
600036,招商银行,2005-09-30,32.20亿,27.08%,31.71亿,26.80%,177.20亿,23.18%,False,2.29,0.47,0.66,1.61,18.17%,False,13.67%,,,0.72,0.72,0.05,28.86,96.65%
600036,招商银行,2005-12-31,37.87亿,20.44%,38.53亿,25.85%,191.79亿,25.82%,0.3700,2.38,0.50,0.36,2.63,15.68%,17.51%,15.93%,,,0.77,0.74,0.07,28.75,96.64%
600036,招商银行,2006-03-31,14.32亿,35.76%,13.02亿,24.14%,50.50亿,-3.57%,0.1200,2.64,0.79,0.41,-1.05,25.65%,False,4.05%,,,False,False,False,22.63,95.77%
